latitude,longitude,vegetation_height_m,terrain_height_m,canopy_height_m,measurement_date,distance_from_query_km,cached_at,has_data
34.10951047690242,-118.2594513063126,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,0.8600213165405678,2026-02-21T18:32:28.539568,
34.1342293828228,-118.1825666053366,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,2.741618322356369,2026-02-21T18:33:13.375601,
34.17101559080491,-118.20519473773632,1.8592788892898863e-24,1.133650457638777e-42,1.8592788892898863e-24,Unknown,0.6011228634698709,2026-02-21T18:33:16.763339,
34.17731874972822,-118.21830436397158,2.5570534489816055e-07,4.918557609780108e-43,2.5570534489816055e-07,Unknown,0.2496082534732766,2026-02-21T18:33:20.161216,
34.184558781640604,-118.22297712913502,1.8607146161373885e-24,1.2457543347847625e-42,1.8607146161373885e-24,Unknown,0.0379711944512131,2026-02-21T18:33:23.620850,
34.19046464206493,-118.22161433821016,1.008301438316132e-31,5.338947149077553e-43,1.008301438316132e-31,Unknown,0.6466558191881929,2026-02-21T18:33:28.118530,
34.19817814776377,-118.22551676874714,2.752941131591797,3.367320209772536e-42,2.752941131591797,Unknown,0.8049752667517902,2026-02-21T18:33:31.767555,
34.219238706174664,-118.24671879985098,3.3737477800803404e-31,2.9416057363106555e-41,3.3737477800803404e-31,Unknown,1.9891119185065151,2026-02-21T18:33:35.242701,
34.23294145225194,-118.25139575684774,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,2.872970612668132,2026-02-21T18:33:38.589835,
34.23872688433901,-118.2844202496185,1.0993208122562342e-29,2.9416057363106555e-41,1.0993208122562342e-29,Unknown,3.0516867953256583,2026-02-21T18:33:42.269753,
34.24481739764646,-118.2451193899821,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,2.757980373995469,2026-02-21T18:33:45.628783,
34.23491594983488,-118.2809711007387,1.1170619372361326e-31,1.891752926838503e-43,1.1170619372361326e-31,Unknown,0.7200694250226496,2026-02-21T18:33:49.209355,
34.2422132798805,-118.2801170495545,7.764386570797141e-31,2.9416057363106555e-41,7.764386570797141e-31,Unknown,0.9901408173127716,2026-02-21T18:33:52.674897,
34.2511339030354,-118.28298579334243,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,1.7452194858325056,2026-02-21T18:33:56.038226,
34.24331306710056,-118.2848757673688,3.544118953868747e-05,9.612907465268245e-43,3.544118953868747e-05,Unknown,2.283993244002172,2026-02-21T18:33:59.437029,
34.29532621334134,-118.38606455231104,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,3.2677637537125888,2026-02-21T18:34:22.656201,
34.274955793830856,-118.38852670694251,6.602297390537394e-27,2.400424269388413e-42,6.602297390537394e-27,Unknown,1.2707479037197238,2026-02-21T18:34:26.167397,
34.104874751973654,-117.97158899555366,2.6488855269113164e-29,6.210554793887589e-42,2.6488855269113164e-29,Unknown,0.801327872651335,2026-02-21T18:34:29.795231,
34.09789804646421,-117.9724052898561,0.0093757808208465,4.038542174184123e-42,0.0093757808208465,Unknown,1.2528145223793858,2026-02-21T18:34:33.882644,
34.09359073527807,-118.00686211328738,2.286235809326172,8.266259641052096e-42,2.286235809326172,Unknown,1.4117717170136184,2026-02-21T18:34:37.378016,
34.08636563378338,-118.00770291686332,2.6002943144144265e-29,1.4755672829340324e-42,2.6002943144144265e-29,Unknown,1.013337748810103,2026-02-21T18:34:40.873013,
34.09423238416069,-117.97189078785662,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,3.0968302564482206,2026-02-21T18:34:44.490753,
34.095311885237486,-118.00666655421936,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,2.90576163124058,2026-02-21T18:34:47.906722,
34.088568163948295,-118.00745019741268,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,3.003548996709607,2026-02-21T18:34:51.502246,
34.03788731847612,-118.01420744236786,5.81635184460083e-10,3.814334419892152e-42,5.81635184460083e-10,Unknown,1.1995014087607712,2026-02-21T18:34:55.139128,
34.03599004247084,-118.0492119267727,1.21136258010175e-19,3.056231950692426e-42,1.21136258010175e-19,Unknown,1.342425727124137,2026-02-21T18:35:02.596124,
34.01514368957534,-118.11789825718635,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,3.322494882554225,2026-02-21T18:35:12.913198,
34.036966207722635,-118.12036039024038,1.859300907680605e-12,2.0290801763423348e-42,1.859300907680605e-12,Unknown,1.7545866888914785,2026-02-21T18:35:16.331279,
